               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 734,            0.018659,           0.0082523,           0.0043093,             0.98937,               0.995,             0.99455,             0.96454,           0.0060825,           0.0022734,          0.00045476,           0.0027433,           0.0027433,           0.0027433
                 735,            0.019148,           0.0084658,           0.0044311,             0.98925,             0.99504,             0.99455,             0.96417,           0.0060732,           0.0022715,          0.00045344,           0.0027334,           0.0027334,           0.0027334
                 736,            0.017766,           0.0084586,           0.0042483,             0.98915,             0.99506,             0.99455,             0.96525,           0.0060809,           0.0022689,          0.00045196,           0.0027235,           0.0027235,           0.0027235
                 737,            0.018671,           0.0081374,           0.0045681,             0.98905,             0.99509,             0.99455,              0.9651,           0.0060826,           0.0022668,          0.00044984,           0.0027136,           0.0027136,           0.0027136
                 738,            0.020257,           0.0083439,           0.0035096,             0.98912,             0.99507,             0.99455,             0.96516,           0.0060789,           0.0022649,          0.00044897,           0.0027037,           0.0027037,           0.0027037
                 739,            0.019094,           0.0081394,           0.0043895,              0.9892,             0.99491,             0.99455,             0.96477,           0.0060863,           0.0022631,          0.00044822,           0.0026938,           0.0026938,           0.0026938
                 740,            0.019038,           0.0085006,           0.0044705,             0.98926,             0.99493,             0.99458,             0.96548,           0.0060819,           0.0022613,          0.00044783,           0.0026839,           0.0026839,           0.0026839
                 741,            0.017994,            0.008274,           0.0044026,             0.98933,              0.9949,             0.99458,             0.96561,           0.0060719,           0.0022597,          0.00044769,            0.002674,            0.002674,            0.002674
                 742,            0.018518,           0.0082079,            0.003978,             0.98939,             0.99491,             0.99458,             0.96552,           0.0060565,           0.0022567,          0.00044545,           0.0026641,           0.0026641,           0.0026641
                 743,            0.018925,           0.0082458,           0.0042357,             0.98956,             0.99478,             0.99458,             0.96598,           0.0060347,           0.0022542,          0.00044382,           0.0026542,           0.0026542,           0.0026542
                 744,            0.019178,           0.0084054,           0.0046501,             0.98952,             0.99483,             0.99458,             0.96638,           0.0060252,           0.0022518,          0.00044286,           0.0026443,           0.0026443,           0.0026443
                 745,            0.019853,           0.0086493,           0.0048642,             0.98951,             0.99491,             0.99458,             0.96665,           0.0059965,            0.002249,           0.0004424,           0.0026344,           0.0026344,           0.0026344
                 746,             0.01787,           0.0083961,           0.0043989,              0.9895,             0.99493,             0.99458,             0.96567,           0.0059871,           0.0022468,          0.00044144,           0.0026245,           0.0026245,           0.0026245
                 747,             0.01842,           0.0082833,           0.0040128,             0.98949,             0.99498,             0.99455,             0.96632,           0.0059808,           0.0022447,          0.00043949,           0.0026146,           0.0026146,           0.0026146
                 748,            0.018571,           0.0081554,           0.0042606,             0.98948,             0.99515,             0.99455,             0.96593,            0.005968,           0.0022418,          0.00043793,           0.0026047,           0.0026047,           0.0026047
                 749,            0.019094,           0.0080356,           0.0050673,             0.98955,             0.99521,             0.99455,             0.96659,           0.0059711,           0.0022386,          0.00043719,           0.0025948,           0.0025948,           0.0025948
                 750,            0.018241,           0.0084326,           0.0044764,             0.98953,              0.9952,             0.99455,             0.96669,           0.0059614,           0.0022354,          0.00043435,           0.0025849,           0.0025849,           0.0025849
                 751,            0.017755,           0.0079939,           0.0034656,             0.98949,             0.99525,             0.99455,             0.96682,           0.0059547,           0.0022326,          0.00043272,            0.002575,            0.002575,            0.002575
                 752,            0.018841,           0.0082144,           0.0040227,             0.98949,             0.99525,             0.99455,             0.96712,           0.0059336,           0.0022295,          0.00043092,           0.0025651,           0.0025651,           0.0025651
                 753,            0.017974,           0.0081744,           0.0039095,             0.98949,             0.99519,             0.99455,               0.967,           0.0059115,           0.0022264,           0.0004301,           0.0025552,           0.0025552,           0.0025552
                 754,            0.018176,           0.0081459,           0.0034411,             0.98947,             0.99518,             0.99455,             0.96634,            0.005898,           0.0022243,           0.0004291,           0.0025453,           0.0025453,           0.0025453
                 755,             0.01835,            0.008372,           0.0049889,             0.98945,             0.99523,             0.99455,             0.96689,           0.0058951,           0.0022217,          0.00042819,           0.0025354,           0.0025354,           0.0025354
                 756,            0.018711,           0.0080288,           0.0046026,             0.98943,             0.99525,             0.99455,             0.96683,           0.0058816,           0.0022197,          0.00042661,           0.0025255,           0.0025255,           0.0025255
                 757,            0.018533,           0.0082383,           0.0040117,             0.98941,             0.99535,             0.99455,             0.96649,           0.0058828,           0.0022177,          0.00042472,           0.0025156,           0.0025156,           0.0025156
                 758,            0.018593,           0.0081204,           0.0032171,              0.9894,             0.99537,             0.99455,             0.96645,           0.0058758,           0.0022159,          0.00042378,           0.0025057,           0.0025057,           0.0025057
                 759,             0.01835,           0.0083672,           0.0043063,             0.98948,             0.99528,             0.99455,             0.96623,           0.0058712,           0.0022144,          0.00042425,           0.0024958,           0.0024958,           0.0024958
                 760,            0.018281,           0.0078721,           0.0035607,             0.98946,             0.99525,             0.99455,             0.96749,           0.0058407,           0.0022142,          0.00042299,           0.0024859,           0.0024859,           0.0024859
                 761,            0.018156,           0.0079584,           0.0032275,             0.98944,             0.99518,             0.99455,              0.9675,           0.0058184,            0.002212,          0.00042194,            0.002476,            0.002476,            0.002476
                 762,            0.018435,            0.007795,            0.003672,              0.9895,             0.99509,             0.99458,             0.96771,           0.0058244,           0.0022102,          0.00042165,           0.0024661,           0.0024661,           0.0024661
                 763,            0.019187,           0.0082473,           0.0047993,             0.98951,             0.99509,             0.99444,             0.96773,           0.0058139,           0.0022074,          0.00042127,           0.0024562,           0.0024562,           0.0024562
                 764,            0.018817,           0.0079193,           0.0043767,             0.98959,             0.99506,             0.99433,             0.96725,           0.0058044,           0.0022062,           0.0004206,           0.0024463,           0.0024463,           0.0024463
                 765,            0.018009,           0.0082748,           0.0035572,             0.98967,               0.995,             0.99433,             0.96752,           0.0058125,           0.0022043,          0.00041945,           0.0024364,           0.0024364,           0.0024364
                 766,            0.018284,           0.0081321,           0.0046128,             0.98967,             0.99496,             0.99433,             0.96741,           0.0058004,           0.0022012,          0.00041844,           0.0024265,           0.0024265,           0.0024265
                 767,            0.018113,           0.0080444,           0.0042157,             0.98965,             0.99491,             0.99444,             0.96727,           0.0057892,            0.002199,           0.0004177,           0.0024166,           0.0024166,           0.0024166
                 768,            0.018467,           0.0081685,           0.0050622,              0.9897,             0.99487,             0.99444,             0.96794,           0.0057872,            0.002196,          0.00041634,           0.0024067,           0.0024067,           0.0024067
                 769,            0.017259,           0.0083552,           0.0035653,             0.98967,             0.99491,             0.99433,             0.96749,           0.0057828,           0.0021937,          0.00041538,           0.0023968,           0.0023968,           0.0023968
                 770,            0.017236,           0.0081651,           0.0034883,             0.98957,             0.99502,             0.99444,             0.96764,            0.005761,           0.0021909,          0.00041458,           0.0023869,           0.0023869,           0.0023869
                 771,            0.017252,           0.0078746,           0.0032987,             0.98964,             0.99499,             0.99446,             0.96815,            0.005747,           0.0021876,          0.00041433,            0.002377,            0.002377,            0.002377
                 772,            0.017514,           0.0080049,           0.0037264,              0.9896,               0.995,             0.99446,             0.96855,           0.0057331,           0.0021846,          0.00041321,           0.0023671,           0.0023671,           0.0023671
                 773,            0.018558,            0.007844,            0.003777,             0.98955,             0.99502,             0.99447,             0.96902,           0.0057263,           0.0021816,          0.00041224,           0.0023572,           0.0023572,           0.0023572
                 774,            0.018228,            0.008201,           0.0045154,             0.98951,             0.99503,             0.99447,             0.96903,           0.0057337,           0.0021801,           0.0004115,           0.0023473,           0.0023473,           0.0023473
                 775,            0.018034,            0.007817,           0.0041794,             0.98957,             0.99498,             0.99447,             0.96923,           0.0057162,           0.0021779,          0.00041073,           0.0023374,           0.0023374,           0.0023374
                 776,            0.017295,           0.0081198,           0.0043842,             0.98963,             0.99495,             0.99411,             0.96882,           0.0057021,           0.0021759,          0.00040925,           0.0023275,           0.0023275,           0.0023275
                 777,            0.017774,           0.0080832,           0.0038439,             0.98968,             0.99492,             0.99411,             0.96886,           0.0056818,           0.0021741,          0.00040848,           0.0023176,           0.0023176,           0.0023176
                 778,            0.017812,           0.0080409,           0.0032262,             0.98967,             0.99491,             0.99411,             0.96867,            0.005663,            0.002173,          0.00040723,           0.0023077,           0.0023077,           0.0023077
                 779,             0.01719,           0.0080242,           0.0033067,             0.98976,             0.99483,             0.99411,             0.96932,            0.005647,           0.0021722,          0.00040635,           0.0022978,           0.0022978,           0.0022978
                 780,            0.017076,           0.0079995,           0.0039924,             0.98974,             0.99481,             0.99411,             0.96958,           0.0056442,           0.0021704,          0.00040512,           0.0022879,           0.0022879,           0.0022879
                 781,             0.01717,           0.0080489,           0.0042598,             0.98981,             0.99473,             0.99411,             0.96928,           0.0056375,           0.0021684,          0.00040451,            0.002278,            0.002278,            0.002278
                 782,            0.019027,           0.0076953,           0.0038618,             0.98981,             0.99464,             0.99411,             0.96941,           0.0056324,           0.0021674,          0.00040353,           0.0022681,           0.0022681,           0.0022681
                 783,            0.017997,           0.0080762,           0.0047848,             0.98985,             0.99523,             0.99468,             0.97035,           0.0056352,           0.0021651,          0.00040215,           0.0022582,           0.0022582,           0.0022582
                 784,            0.018418,           0.0079863,           0.0036325,              0.9899,             0.99448,             0.99411,              0.9697,           0.0056397,           0.0021634,          0.00040102,           0.0022483,           0.0022483,           0.0022483
                 785,            0.017925,           0.0081748,            0.004169,              0.9899,             0.99446,             0.99411,             0.97046,           0.0056413,           0.0021619,           0.0004002,           0.0022384,           0.0022384,           0.0022384
                 786,            0.017912,           0.0081042,            0.003393,             0.98998,             0.99444,             0.99411,             0.96972,           0.0056435,           0.0021601,          0.00039847,           0.0022285,           0.0022285,           0.0022285
                 787,            0.016604,           0.0080509,            0.003744,             0.99004,             0.99442,             0.99421,             0.96981,           0.0056421,           0.0021579,          0.00039732,           0.0022186,           0.0022186,           0.0022186
                 788,            0.016769,           0.0077133,           0.0038074,             0.99002,             0.99445,             0.99411,             0.97029,           0.0056275,           0.0021563,          0.00039645,           0.0022087,           0.0022087,           0.0022087
                 789,            0.016236,           0.0079664,           0.0033974,             0.98991,             0.99457,             0.99422,             0.97123,           0.0056169,           0.0021559,          0.00039511,           0.0021988,           0.0021988,           0.0021988
                 790,              0.0168,           0.0080493,           0.0029325,              0.9899,             0.99462,             0.99432,              0.9719,           0.0056138,           0.0021551,          0.00039397,           0.0021889,           0.0021889,           0.0021889
                 791,            0.017286,           0.0080582,           0.0042772,             0.98991,             0.99466,             0.99432,             0.97112,           0.0056165,           0.0021534,          0.00039291,            0.002179,            0.002179,            0.002179
                 792,             0.01788,           0.0081423,           0.0034133,             0.98992,             0.99469,             0.99432,             0.97142,           0.0056119,           0.0021523,          0.00039186,           0.0021691,           0.0021691,           0.0021691
                 793,            0.016985,           0.0077245,           0.0037164,             0.98992,             0.99478,             0.99432,             0.97142,            0.005598,           0.0021502,          0.00039192,           0.0021592,           0.0021592,           0.0021592
                 794,            0.017482,            0.008076,           0.0037321,             0.98991,              0.9948,             0.99432,             0.97086,           0.0055902,           0.0021487,          0.00039082,           0.0021493,           0.0021493,           0.0021493
                 795,            0.018014,           0.0079104,           0.0039504,             0.98992,             0.99479,             0.99432,             0.97075,           0.0055775,           0.0021473,          0.00039015,           0.0021394,           0.0021394,           0.0021394
                 796,            0.017487,           0.0076684,           0.0041914,             0.98991,             0.99483,             0.99432,             0.97093,           0.0055643,           0.0021457,          0.00038965,           0.0021295,           0.0021295,           0.0021295
                 797,            0.017583,           0.0079678,           0.0042864,              0.9899,             0.99484,             0.99432,              0.9708,           0.0055554,           0.0021442,          0.00038868,           0.0021196,           0.0021196,           0.0021196
                 798,            0.016723,           0.0081558,           0.0045348,             0.98989,              0.9949,             0.99432,             0.97138,           0.0055511,            0.002143,          0.00038754,           0.0021097,           0.0021097,           0.0021097
                 799,            0.017098,           0.0078049,           0.0031546,             0.98982,             0.99497,             0.99432,             0.97152,           0.0055407,           0.0021419,          0.00038586,           0.0020998,           0.0020998,           0.0020998
                 800,            0.018144,           0.0078757,           0.0039784,              0.9899,              0.9949,             0.99432,             0.97152,           0.0055382,           0.0021403,          0.00038433,           0.0020899,           0.0020899,           0.0020899
                 801,            0.016174,           0.0080116,           0.0036524,             0.98982,             0.99495,             0.99432,             0.97062,           0.0055409,           0.0021391,          0.00038329,             0.00208,             0.00208,             0.00208
                 802,            0.016176,           0.0078057,           0.0033213,             0.98982,             0.99494,             0.99432,             0.97089,           0.0055437,           0.0021383,          0.00038274,           0.0020701,           0.0020701,           0.0020701
                 803,            0.017475,           0.0078706,           0.0036425,             0.98987,              0.9956,             0.99489,             0.97119,            0.005535,           0.0021375,          0.00038116,           0.0020602,           0.0020602,           0.0020602
                 804,            0.016852,           0.0077458,           0.0026331,             0.98986,             0.99561,             0.99489,             0.97073,           0.0055203,           0.0021359,          0.00037977,           0.0020503,           0.0020503,           0.0020503
                 805,            0.017275,           0.0078995,           0.0032895,             0.98986,             0.99559,             0.99489,               0.971,           0.0055115,           0.0021344,          0.00037807,           0.0020404,           0.0020404,           0.0020404
                 806,            0.017076,           0.0077858,           0.0029746,             0.98986,             0.99556,             0.99489,             0.97031,           0.0055077,            0.002134,          0.00037765,           0.0020305,           0.0020305,           0.0020305
                 807,            0.016006,           0.0078612,             0.00285,             0.98985,             0.99556,             0.99489,             0.97058,           0.0055136,           0.0021325,          0.00037658,           0.0020206,           0.0020206,           0.0020206
                 808,            0.016244,           0.0075723,           0.0053779,             0.98984,             0.99555,             0.99489,             0.97142,            0.005514,           0.0021312,          0.00037613,           0.0020107,           0.0020107,           0.0020107
                 809,             0.01705,            0.007634,           0.0032298,             0.98983,             0.99553,             0.99489,              0.9713,           0.0055105,           0.0021296,          0.00037562,           0.0020008,           0.0020008,           0.0020008
                 810,            0.016155,           0.0078338,           0.0026402,             0.98982,             0.99555,             0.99489,             0.97091,           0.0055052,           0.0021287,          0.00037415,           0.0019909,           0.0019909,           0.0019909
                 811,            0.017165,           0.0077228,           0.0034568,             0.98981,             0.99549,             0.99489,             0.97175,           0.0054909,           0.0021277,          0.00037328,            0.001981,            0.001981,            0.001981
                 812,            0.016569,           0.0079559,           0.0033455,             0.98979,             0.99548,             0.99489,             0.97196,           0.0054753,           0.0021257,          0.00037223,           0.0019711,           0.0019711,           0.0019711
                 813,            0.016548,           0.0079667,            0.003508,             0.98984,             0.99541,             0.99489,             0.97218,           0.0054585,            0.002124,          0.00037067,           0.0019612,           0.0019612,           0.0019612
                 814,            0.016691,           0.0075127,           0.0038145,             0.98983,             0.99538,             0.99489,             0.97255,           0.0054523,            0.002123,          0.00036991,           0.0019513,           0.0019513,           0.0019513
                 815,            0.016325,           0.0078722,            0.003628,              0.9899,             0.99527,             0.99489,             0.97257,            0.005446,           0.0021212,          0.00036893,           0.0019414,           0.0019414,           0.0019414
                 816,            0.015453,           0.0077146,           0.0034797,             0.98989,             0.99524,             0.99489,             0.97244,            0.005441,           0.0021199,          0.00036763,           0.0019315,           0.0019315,           0.0019315
                 817,            0.016784,           0.0078109,           0.0044525,              0.9898,             0.99532,             0.99489,             0.97224,           0.0054333,           0.0021176,           0.0003666,           0.0019216,           0.0019216,           0.0019216
                 818,            0.016876,           0.0078324,           0.0037355,             0.98979,             0.99534,             0.99489,             0.97215,           0.0054334,           0.0021167,          0.00036497,           0.0019117,           0.0019117,           0.0019117
                 819,            0.017559,             0.00792,           0.0029153,             0.98978,             0.99532,             0.99489,             0.97213,           0.0054211,           0.0021156,           0.0003641,           0.0019018,           0.0019018,           0.0019018
                 820,            0.016856,           0.0075904,           0.0037185,             0.98977,             0.99528,             0.99489,             0.97222,           0.0054023,           0.0021146,          0.00036302,           0.0018919,           0.0018919,           0.0018919
                 821,            0.016411,           0.0077689,           0.0037142,             0.98975,             0.99526,             0.99489,             0.97251,           0.0053907,           0.0021131,          0.00036197,            0.001882,            0.001882,            0.001882
                 822,            0.016115,           0.0077364,           0.0045782,             0.98972,             0.99525,             0.99489,             0.97313,           0.0053863,           0.0021119,           0.0003606,           0.0018721,           0.0018721,           0.0018721
                 823,            0.016404,           0.0077137,           0.0029709,              0.9897,             0.99526,             0.99489,              0.9726,           0.0053887,           0.0021111,          0.00035974,           0.0018622,           0.0018622,           0.0018622
                 824,            0.017064,           0.0077177,           0.0040457,             0.98977,             0.99522,             0.99489,             0.97232,           0.0053896,           0.0021107,          0.00035843,           0.0018523,           0.0018523,           0.0018523
                 825,            0.016733,           0.0077472,           0.0028939,             0.98971,             0.99455,             0.99433,             0.97174,           0.0053932,           0.0021098,          0.00035856,           0.0018424,           0.0018424,           0.0018424
                 826,            0.017114,           0.0080284,           0.0040211,              0.9897,             0.99456,             0.99433,             0.97164,           0.0053922,           0.0021086,          0.00035681,           0.0018325,           0.0018325,           0.0018325
                 827,             0.01603,           0.0075478,           0.0033574,             0.98969,             0.99459,             0.99433,              0.9718,           0.0053897,           0.0021074,          0.00035541,           0.0018226,           0.0018226,           0.0018226
                 828,            0.016974,           0.0075541,           0.0053403,             0.98975,             0.99455,             0.99422,             0.97162,              0.0054,           0.0021066,          0.00035432,           0.0018127,           0.0018127,           0.0018127
                 829,            0.016747,           0.0074708,            0.003473,             0.98973,             0.99458,             0.99422,             0.97171,           0.0053996,           0.0021057,          0.00035362,           0.0018028,           0.0018028,           0.0018028
                 830,            0.016221,           0.0078208,           0.0038046,             0.98971,             0.99461,             0.99433,             0.97111,           0.0053987,           0.0021049,          0.00035312,           0.0017929,           0.0017929,           0.0017929
                 831,             0.01719,           0.0077669,            0.003093,              0.9897,             0.99465,             0.99433,             0.97144,           0.0053954,            0.002104,          0.00035213,            0.001783,            0.001783,            0.001783
                 832,             0.01664,           0.0076633,           0.0036695,             0.98972,             0.99531,             0.99478,             0.97164,           0.0053925,           0.0021026,          0.00035154,           0.0017731,           0.0017731,           0.0017731
                 833,            0.016577,           0.0076933,           0.0029239,             0.98971,             0.99533,             0.99478,             0.97181,           0.0053829,           0.0021021,          0.00035033,           0.0017632,           0.0017632,           0.0017632
                 834,            0.016796,           0.0075721,           0.0039323,             0.98968,             0.99536,             0.99468,             0.97218,           0.0053862,           0.0021007,          0.00034944,           0.0017533,           0.0017533,           0.0017533
                 835,            0.015287,           0.0075618,           0.0034191,             0.98966,             0.99537,             0.99468,             0.97224,           0.0053862,           0.0020994,          0.00034836,           0.0017434,           0.0017434,           0.0017434
                 836,            0.015587,           0.0074393,           0.0024767,             0.98964,             0.99539,             0.99468,             0.97259,           0.0053868,           0.0020983,          0.00034706,           0.0017335,           0.0017335,           0.0017335
                 837,            0.016285,           0.0075339,           0.0038853,             0.98962,             0.99542,             0.99478,             0.97271,           0.0053821,           0.0020969,          0.00034614,           0.0017236,           0.0017236,           0.0017236
                 838,            0.016599,           0.0077087,           0.0038426,              0.9896,             0.99547,             0.99468,             0.97242,           0.0053813,           0.0020953,          0.00034487,           0.0017137,           0.0017137,           0.0017137
                 839,            0.016106,           0.0074398,           0.0031176,             0.98958,             0.99549,             0.99468,             0.97229,           0.0053794,           0.0020945,          0.00034354,           0.0017038,           0.0017038,           0.0017038
                 840,            0.016019,           0.0075737,           0.0037075,             0.98957,             0.99552,             0.99478,             0.97227,           0.0053759,           0.0020931,          0.00034307,           0.0016939,           0.0016939,           0.0016939
                 841,            0.015606,           0.0076455,           0.0029219,             0.98955,             0.99554,             0.99478,              0.9722,           0.0053675,           0.0020918,          0.00034243,            0.001684,            0.001684,            0.001684
                 842,            0.015867,           0.0075853,           0.0031267,             0.98953,             0.99555,             0.99457,             0.97253,           0.0053674,           0.0020906,          0.00034143,           0.0016741,           0.0016741,           0.0016741
                 843,            0.016204,           0.0074421,           0.0026286,              0.9896,             0.99552,             0.99457,             0.97239,           0.0053573,           0.0020895,           0.0003398,           0.0016642,           0.0016642,           0.0016642
                 844,            0.017085,           0.0077305,           0.0035205,             0.98959,             0.99557,             0.99457,             0.97262,           0.0053478,           0.0020887,          0.00033874,           0.0016543,           0.0016543,           0.0016543
                 845,            0.016296,           0.0074666,           0.0032912,             0.98957,             0.99558,             0.99457,             0.97239,           0.0053478,           0.0020878,          0.00033816,           0.0016444,           0.0016444,           0.0016444
                 846,            0.015728,           0.0073378,           0.0028398,             0.98955,             0.99559,             0.99457,             0.97216,           0.0053484,           0.0020873,          0.00033745,           0.0016345,           0.0016345,           0.0016345
                 847,            0.016151,           0.0076643,           0.0031037,             0.98961,             0.99548,             0.99468,             0.97267,           0.0053475,           0.0020867,           0.0003364,           0.0016246,           0.0016246,           0.0016246
                 848,            0.016017,           0.0074168,           0.0023429,             0.98959,             0.99546,             0.99468,              0.9727,           0.0053444,           0.0020858,          0.00033505,           0.0016147,           0.0016147,           0.0016147
                 849,             0.01654,           0.0073505,           0.0036757,             0.98966,             0.99537,             0.99468,             0.97277,           0.0053467,           0.0020848,          0.00033399,           0.0016048,           0.0016048,           0.0016048
                 850,            0.015806,           0.0074422,           0.0027853,             0.98962,             0.99539,             0.99468,             0.97307,           0.0053484,           0.0020839,          0.00033262,           0.0015949,           0.0015949,           0.0015949
                 851,             0.01557,           0.0074328,           0.0030399,             0.98969,             0.99534,             0.99457,             0.97259,           0.0053425,           0.0020825,          0.00033155,            0.001585,            0.001585,            0.001585
                 852,            0.016478,           0.0077504,           0.0029909,             0.98969,             0.99539,             0.99457,             0.97249,           0.0053386,           0.0020819,          0.00033035,           0.0015751,           0.0015751,           0.0015751
                 853,            0.016199,           0.0073436,           0.0033288,             0.98968,             0.99541,             0.99468,              0.9727,           0.0053303,           0.0020808,          0.00032951,           0.0015652,           0.0015652,           0.0015652
                 854,            0.016537,           0.0076097,           0.0042732,             0.98967,             0.99542,             0.99468,             0.97299,           0.0053263,           0.0020799,          0.00032841,           0.0015553,           0.0015553,           0.0015553
                 855,            0.015366,           0.0073147,           0.0031086,             0.98966,             0.99543,             0.99457,             0.97299,           0.0053265,           0.0020787,          0.00032765,           0.0015454,           0.0015454,           0.0015454
                 856,            0.015014,           0.0074629,            0.003039,             0.98965,             0.99544,             0.99457,             0.97323,           0.0053218,           0.0020777,          0.00032643,           0.0015355,           0.0015355,           0.0015355
                 857,            0.014671,           0.0072627,           0.0028729,             0.98964,             0.99545,             0.99457,             0.97316,           0.0053209,           0.0020766,          0.00032562,           0.0015256,           0.0015256,           0.0015256
                 858,            0.015579,           0.0076362,           0.0028079,             0.98962,             0.99541,             0.99457,             0.97319,           0.0053217,           0.0020764,          0.00032445,           0.0015157,           0.0015157,           0.0015157
                 859,            0.015846,           0.0076217,           0.0037685,             0.98968,             0.99539,             0.99457,             0.97304,           0.0053178,           0.0020763,          0.00032312,           0.0015058,           0.0015058,           0.0015058
                 860,            0.015281,           0.0073444,           0.0029193,             0.98967,             0.99542,             0.99457,             0.97246,           0.0053176,           0.0020756,          0.00032191,           0.0014959,           0.0014959,           0.0014959
                 861,            0.015818,           0.0073366,            0.002903,             0.98965,             0.99542,             0.99457,             0.97266,           0.0053122,           0.0020756,           0.0003206,            0.001486,            0.001486,            0.001486
                 862,            0.015584,           0.0072854,           0.0031625,             0.98962,             0.99542,             0.99457,              0.9728,           0.0053074,            0.002075,          0.00031887,           0.0014761,           0.0014761,           0.0014761
                 863,            0.016098,           0.0072628,           0.0036348,              0.9896,              0.9955,             0.99457,              0.9727,           0.0053055,            0.002074,          0.00031785,           0.0014662,           0.0014662,           0.0014662
                 864,            0.015807,            0.007472,           0.0031438,             0.98959,             0.99547,             0.99457,             0.97321,           0.0053005,           0.0020732,          0.00031713,           0.0014563,           0.0014563,           0.0014563
                 865,            0.015246,           0.0072924,           0.0042387,             0.98966,             0.99543,             0.99457,             0.97311,           0.0052968,           0.0020727,          0.00031585,           0.0014464,           0.0014464,           0.0014464
                 866,            0.014606,           0.0074378,           0.0034601,             0.98964,             0.99546,             0.99457,             0.97332,           0.0052899,           0.0020718,          0.00031461,           0.0014365,           0.0014365,           0.0014365
                 867,            0.015857,           0.0074935,           0.0026708,             0.98962,             0.99545,             0.99457,             0.97351,           0.0052891,           0.0020714,           0.0003131,           0.0014266,           0.0014266,           0.0014266
                 868,            0.014952,           0.0074537,           0.0029909,              0.9896,             0.99549,             0.99457,             0.97386,           0.0052861,           0.0020708,          0.00031173,           0.0014167,           0.0014167,           0.0014167
                 869,            0.015345,           0.0073233,           0.0032116,             0.98958,             0.99555,             0.99457,             0.97358,           0.0052861,           0.0020704,          0.00031062,           0.0014068,           0.0014068,           0.0014068
                 870,            0.014711,           0.0073818,           0.0032011,             0.98965,             0.99556,             0.99468,             0.97376,           0.0052815,           0.0020693,          0.00030954,           0.0013969,           0.0013969,           0.0013969
                 871,              0.0149,           0.0072225,           0.0030958,             0.98963,              0.9956,             0.99457,             0.97369,           0.0052757,           0.0020683,          0.00030859,            0.001387,            0.001387,            0.001387
                 872,            0.014232,           0.0072173,           0.0026414,             0.98962,              0.9957,             0.99457,             0.97374,           0.0052718,           0.0020678,           0.0003075,           0.0013771,           0.0013771,           0.0013771
                 873,            0.014834,           0.0072844,           0.0024075,             0.98961,             0.99575,             0.99457,              0.9737,           0.0052632,           0.0020668,          0.00030589,           0.0013672,           0.0013672,           0.0013672
                 874,            0.014435,           0.0073184,           0.0031843,             0.98958,             0.99581,             0.99457,              0.9742,           0.0052579,           0.0020655,          0.00030445,           0.0013573,           0.0013573,           0.0013573
                 875,            0.014504,           0.0072847,           0.0024609,             0.98957,             0.99583,             0.99457,             0.97422,           0.0052509,           0.0020646,          0.00030301,           0.0013474,           0.0013474,           0.0013474
                 876,            0.014809,           0.0073996,           0.0030997,             0.98963,             0.99581,             0.99457,             0.97418,            0.005246,           0.0020634,          0.00030223,           0.0013375,           0.0013375,           0.0013375
                 877,             0.01431,           0.0071504,           0.0028018,             0.98961,             0.99583,             0.99457,             0.97436,           0.0052464,           0.0020621,          0.00030023,           0.0013276,           0.0013276,           0.0013276
                 878,            0.015368,           0.0069438,            0.003058,             0.98968,             0.99581,             0.99457,             0.97447,           0.0052392,           0.0020612,          0.00029927,           0.0013177,           0.0013177,           0.0013177
                 879,            0.014237,           0.0072385,           0.0021176,             0.98966,             0.99584,             0.99457,             0.97428,            0.005237,           0.0020602,          0.00029852,           0.0013078,           0.0013078,           0.0013078
                 880,             0.01467,           0.0077747,           0.0024247,             0.98964,             0.99588,             0.99457,             0.97417,           0.0052331,           0.0020592,          0.00029662,           0.0012979,           0.0012979,           0.0012979
                 881,            0.014627,           0.0073176,           0.0026809,             0.98963,              0.9959,             0.99457,             0.97419,           0.0052281,           0.0020579,          0.00029574,            0.001288,            0.001288,            0.001288
                 882,            0.015629,            0.007317,           0.0032292,             0.98961,             0.99595,             0.99446,             0.97423,           0.0052229,           0.0020569,          0.00029471,           0.0012781,           0.0012781,           0.0012781
                 883,            0.014375,           0.0073844,           0.0023581,             0.98969,             0.99593,             0.99457,             0.97399,           0.0052175,           0.0020563,          0.00029384,           0.0012682,           0.0012682,           0.0012682
                 884,            0.014394,            0.007046,           0.0020547,             0.98967,             0.99601,             0.99457,             0.97394,           0.0052128,           0.0020551,           0.0002927,           0.0012583,           0.0012583,           0.0012583
                 885,            0.013893,            0.007152,           0.0033184,             0.98965,             0.99607,             0.99446,             0.97373,           0.0052123,           0.0020545,          0.00029173,           0.0012484,           0.0012484,           0.0012484
                 886,            0.014543,           0.0069924,           0.0024733,             0.98973,             0.99602,             0.99457,             0.97419,           0.0052165,           0.0020536,          0.00029076,           0.0012385,           0.0012385,           0.0012385
                 887,              0.0146,           0.0070734,           0.0022286,             0.98971,             0.99607,             0.99457,             0.97422,           0.0052148,           0.0020522,          0.00028953,           0.0012286,           0.0012286,           0.0012286
